Order ID,Customer ID,Product ID,Quantity,Total Price
12685,C326,P15,8,2660.43
12686,C145,P12,7,3244.24
12687,C379,P10,6,2540.43
12688,C345,P19,2,915.73
12689,C028,P19,6,627.9
12690,C066,P06,9,4377.25
12691,C163,P20,2,578.82
12692,C229,P06,1,419.27
12693,C261,P08,5,754.41
12694,C449,P01,6,1550.26
12695,C424,P17,3,625.75
12696,C460,P17,8,1733.31
12697,C440,P15,7,1045.12
12698,C164,P07,2,844.61
12699,C301,P19,7,725.88
12700,C407,P03,1,225.0
12701,C303,P11,9,1527.88
12702,C287,P20,7,2349.31
12703,C395,P19,6,1210.21
12704,C010,P09,2,407.2
12705,C195,P10,3,886.01
12706,C118,P02,1,361.08
12707,C270,P01,5,742.61
12708,C080,P16,9,1531.84
12709,C458,P18,6,1193.22
12710,C093,P17,5,2447.5
12711,C266,P06,3,776.58
12712,C332,P14,5,1697.98
12713,C350,P15,8,1572.94
12714,C361,P14,2,592.37
12715,C257,P03,5,648.24
12716,C133,P19,6,683.38
12717,C276,P12,8,2299.95
12718,C264,P02,8,2075.71
12719,C171,P03,5,773.76
12720,C460,P18,9,3375.37
12721,C001,P01,4,1988.65
12722,C313,P20,9,2324.33
12723,C064,P06,7,2448.76
12724,C374,P05,6,2911.14
12725,C468,P01,4,1730.46
12726,C284,P19,2,570.84
12727,C121,P01,8,3159.97
12728,C107,P16,6,907.52
12729,C421,P12,3,914.52
12730,C175,P08,7,1481.37
12731,C485,P16,7,1151.26
12732,C204,P01,6,1623.07
12733,C165,P04,2,304.81
12734,C305,P10,8,3036.75
12735,C497,P11,1,282.5
12736,C120,P17,1,312.46
12737,C044,P07,6,951.3
12738,C312,P12,5,779.54
12739,C156,P07,9,3000.3
12740,C367,P12,7,3458.03
12741,C207,P15,2,277.0
12742,C390,P02,7,1500.05
12743,C108,P14,3,1343.35
12744,C251,P13,1,128.91
12745,C445,P04,8,3602.83
12746,C404,P14,3,929.14
12747,C370,P14,8,2106.45
12748,C334,P16,7,1567.11
12749,C130,P07,2,437.69
12750,C457,P19,1,222.32
12751,C293,P02,7,3177.45
12752,C020,P10,1,389.52
12753,C282,P18,6,2207.34
12754,C285,P17,8,3356.0
12755,C001,P05,7,1419.92
12756,C119,P12,4,1388.87
12757,C035,P06,1,284.03
12758,C198,P09,1,412.98
12759,C485,P20,4,894.81
12760,C245,P01,5,1786.36
12761,C059,P15,7,3170.19
12762,C325,P06,4,1043.44
12763,C161,P19,1,126.65
12764,C497,P18,7,2144.94
12765,C179,P06,2,476.78
12766,C206,P13,2,737.78
12767,C012,P01,8,3843.31
12768,C490,P13,5,1471.22
12769,C276,P07,2,572.95
12770,C181,P15,5,1809.17
12771,C242,P12,8,1131.19
12772,C216,P01,6,1208.41
12773,C251,P15,3,1402.78
12774,C299,P04,8,2943.82
12775,C126,P13,9,948.4
12776,C482,P05,5,909.25
12777,C217,P02,2,746.27
12778,C306,P01,2,811.52
12779,C285,P16,7,3051.61
12780,C185,P06,1,216.87
12781,C039,P16,2,944.82
12782,C223,P14,4,1284.72
12783,C184,P03,1,378.62
12784,C495,P15,4,1354.78
12785,C427,P03,5,745.48
12786,C178,P02,9,4367.21
12787,C407,P01,1,149.15
12788,C428,P09,5,1009.76
12789,C294,P09,2,850.9
12790,C340,P07,9,3126.95
12791,C151,P03,6,2611.56
12792,C384,P18,2,612.59
12793,C126,P11,3,752.39
12794,C301,P07,8,3749.91
12795,C308,P09,1,114.5
12796,C336,P01,3,1327.36
12797,C434,P14,1,192.33
12798,C234,P20,8,3515.96
12799,C380,P06,1,155.68
12800,C375,P07,5,1660.44
12801,C008,P10,4,1820.97
12802,C498,P07,7,2025.91
12803,C341,P02,5,1993.13
12804,C129,P04,8,3374.95
12805,C264,P17,1,394.6
12806,C157,P01,5,2350.66
12807,C352,P10,4,1114.93
12808,C358,P19,3,507.75
12809,C005,P15,5,595.62
12810,C495,P10,3,595.75
12811,C086,P19,8,1258.23
12812,C175,P12,3,969.54
12813,C290,P16,1,173.98
12814,C193,P09,9,1040.16
12815,C311,P15,9,1029.56
12816,C119,P17,6,2595.77
12817,C218,P14,1,336.58
12818,C427,P18,8,1945.87
12819,C458,P02,2,915.38
12820,C414,P04,9,1152.71
12821,C114,P18,8,3937.03
12822,C466,P07,3,1039.55
12823,C145,P13,5,866.93
12824,C026,P15,9,3344.65
12825,C136,P01,1,405.35
12826,C303,P11,9,2445.63
12827,C232,P10,4,1778.61
12828,C369,P05,4,641.17
12829,C076,P16,4,846.14
12830,C475,P11,9,1236.57
12831,C328,P06,6,1106.11
12832,C345,P09,8,1563.93
12833,C302,P13,4,1868.21
12834,C452,P08,3,393.73
12835,C289,P14,1,270.97
12836,C001,P01,7,2190.72
12837,C147,P17,4,1837.91
12838,C287,P05,8,3992.63
12839,C464,P02,3,1204.07
12840,C142,P09,1,488.32
12841,C053,P04,5,2074.2
12842,C304,P17,2,970.56
12843,C069,P17,3,1148.72
12844,C361,P18,6,791.43
12845,C090,P16,3,782.3
12846,C446,P08,3,1075.92
12847,C220,P11,6,1441.72
12848,C450,P18,5,1046.77
12849,C498,P10,9,2978.64
12850,C192,P13,1,473.4
12851,C454,P17,3,341.98
12852,C063,P18,3,1223.08
12853,C073,P10,6,2334.55
12854,C161,P16,8,3884.65
12855,C169,P20,3,1416.85
12856,C089,P05,3,1214.68
12857,C176,P13,6,1848.98
12858,C269,P18,8,1453.66
12859,C073,P17,6,1908.57
12860,C245,P09,3,1218.42
12861,C077,P14,4,1833.07
12862,C159,P17,1,415.88
12863,C489,P04,8,1424.85
12864,C459,P18,4,1359.5
12865,C324,P20,6,1397.22
12866,C098,P15,3,311.05
12867,C381,P11,6,1080.53
12868,C102,P12,9,1307.59
12869,C494,P09,9,3933.79
12870,C132,P13,3,610.21
12871,C102,P15,3,641.64
12872,C019,P15,4,1935.9
12873,C454,P05,7,1761.44
12874,C482,P19,3,311.5
12875,C082,P20,8,1708.31
12876,C397,P14,8,1181.76
12877,C489,P17,6,846.74
12878,C279,P18,4,523.98
12879,C339,P03,5,1686.52
12880,C365,P02,2,351.48
12881,C331,P01,6,1466.98
12882,C129,P10,3,1334.42
12883,C344,P19,6,1618.41
12884,C310,P17,5,2331.38
12885,C455,P12,2,598.35
12886,C089,P01,5,1297.67
12887,C213,P12,5,2000.78
12888,C143,P17,9,1163.43
12889,C065,P03,8,1086.33
12890,C076,P11,7,2525.53
12891,C199,P17,3,884.33
12892,C143,P03,4,1664.66
12893,C405,P08,6,2799.05
12894,C403,P20,3,766.04
12895,C316,P04,9,3047.08
12896,C093,P07,8,2402.23
12897,C473,P14,6,2955.87
12898,C417,P14,4,1729.74
12899,C305,P04,7,3252.87
12900,C224,P16,3,605.21
12901,C497,P01,8,3272.08
12902,C291,P17,1,206.19
12903,C428,P10,3,550.49
12904,C102,P16,5,2388.53
12905,C474,P16,5,538.61
12906,C267,P08,2,972.31
12907,C355,P07,8,1277.64
12908,C456,P06,5,2138.88
12909,C110,P16,7,1472.58
12910,C462,P20,7,1681.97
12911,C330,P16,5,933.52
12912,C450,P07,8,2673.64
12913,C430,P09,9,2153.14
12914,C265,P14,4,1451.83
12915,C003,P11,4,425.04
12916,C085,P14,8,1006.0
12917,C282,P07,1,139.86
12918,C328,P01,4,1070.39
12919,C304,P13,6,2555.51
12920,C450,P20,4,1821.08
12921,C454,P03,6,1187.55
12922,C412,P20,5,1648.74
12923,C117,P04,9,3666.11
12924,C221,P11,9,1939.79
12925,C154,P02,4,1054.41
12926,C153,P14,4,1238.36
12927,C012,P12,8,1231.6
12928,C133,P17,4,441.57
12929,C482,P12,2,322.24
12930,C304,P12,2,701.48
12931,C293,P01,1,129.45
12932,C463,P13,5,879.39
12933,C300,P14,6,1410.85
12934,C228,P02,9,1180.33
12935,C271,P12,5,883.4
12936,C043,P16,6,2787.05
12937,C432,P04,6,646.32
12938,C343,P08,3,1084.12
12939,C326,P02,4,1015.05
12940,C302,P10,1,369.06
12941,C498,P09,4,1341.91
12942,C364,P15,1,189.4
12943,C379,P13,5,2194.42
12944,C427,P17,8,2374.21
12945,C493,P16,8,3432.12
12946,C021,P02,5,1312.03
12947,C407,P20,2,987.75
12948,C107,P20,6,2449.17
12949,C336,P14,1,486.38
12950,C303,P03,7,2140.11
12951,C117,P12,4,1157.91
12952,C124,P08,5,2010.91
12953,C399,P02,6,2712.7
12954,C281,P04,1,485.66
12955,C292,P14,9,2068.39
12956,C203,P16,4,1677.93
12957,C051,P19,8,1474.07
12958,C271,P02,5,1591.15
12959,C324,P12,8,1375.51
12960,C277,P14,1,238.96
12961,C141,P06,8,3780.35
12962,C470,P13,4,633.75
12963,C275,P04,2,705.92
12964,C290,P18,6,2023.09
12965,C334,P12,2,296.59
12966,C381,P20,5,1151.96
12967,C452,P19,2,650.39
12968,C496,P08,3,524.61
12969,C373,P07,6,2521.5
12970,C052,P16,1,488.86
12971,C494,P19,6,1115.42
12972,C027,P06,3,524.29
12973,C157,P20,7,1973.82
12974,C239,P11,2,798.21
12975,C156,P05,6,1275.84
12976,C291,P16,8,863.62
12977,C136,P07,1,316.49
12978,C144,P05,9,4343.76
12979,C106,P11,5,1282.55
12980,C420,P15,5,1340.27
12981,C158,P03,5,2437.8
12982,C146,P05,6,2267.06
12983,C002,P05,2,775.34
12984,C433,P09,6,1950.48
12985,C077,P15,4,1959.37
12986,C132,P03,8,3004.37
12987,C090,P06,9,4122.12
12988,C345,P17,9,3417.76
12989,C350,P08,8,3152.37
12990,C459,P11,3,648.49
12991,C263,P06,4,885.57
12992,C351,P08,1,413.19
12993,C108,P10,9,1968.14
12994,C074,P03,5,1625.54
12995,C039,P14,6,1198.45
12996,C397,P14,3,1280.38
12997,C159,P10,8,1153.6
12998,C071,P12,7,3022.45
12999,C447,P06,1,341.09
13000,C312,P12,5,873.82
13001,C241,P14,9,2851.33
13002,C426,P02,6,1278.0
13003,C445,P09,8,1835.1
13004,C298,P10,1,240.61
13005,C440,P17,7,877.29
13006,C036,P17,3,1483.15
13007,C084,P03,9,1013.52
13008,C452,P19,6,2189.99
13009,C374,P01,5,1242.46
13010,C263,P12,8,2867.23
13011,C310,P07,8,1939.99
13012,C385,P04,3,1108.5
13013,C172,P10,2,783.39
13014,C376,P13,2,752.44
13015,C173,P02,5,727.92
13016,C362,P10,7,2539.3
13017,C047,P04,8,1695.96
13018,C379,P18,8,892.16
13019,C141,P05,8,2127.46
13020,C375,P19,3,820.25
13021,C406,P02,2,573.74
13022,C118,P12,4,1527.72
13023,C277,P17,1,223.54
13024,C214,P10,3,678.34
13025,C220,P02,9,1117.99
13026,C393,P06,7,2623.1
13027,C026,P08,7,2289.91
13028,C009,P19,1,239.77
13029,C271,P11,7,2674.53
13030,C010,P12,7,2204.6
13031,C472,P09,4,1150.79
13032,C378,P02,7,2131.71
13033,C121,P08,8,2836.31
13034,C125,P11,3,1092.0
13035,C170,P04,2,431.17
13036,C072,P10,7,1094.08
13037,C152,P20,5,813.27
13038,C208,P16,5,1778.78
13039,C049,P08,5,2245.75
13040,C154,P04,7,1846.59
13041,C347,P10,9,1510.27
13042,C293,P12,8,3221.13
13043,C068,P14,6,2597.97
13044,C050,P16,7,3165.63
13045,C152,P18,9,3084.59
13046,C019,P12,6,2665.75
13047,C100,P18,1,106.17
13048,C060,P07,4,571.58
13049,C167,P20,8,1096.24
13050,C202,P07,7,2695.29
13051,C345,P09,3,383.5
13052,C146,P01,3,895.64
13053,C403,P06,3,867.25
13054,C164,P06,1,224.28
13055,C458,P12,1,448.16
13056,C481,P12,6,1009.04
13057,C439,P10,1,240.99
13058,C242,P06,5,2048.34
13059,C069,P17,4,448.68
13060,C175,P19,5,1845.9
13061,C049,P18,7,2985.91
13062,C483,P06,6,2837.44
13063,C108,P19,9,4054.67
13064,C226,P10,6,1366.52
13065,C161,P08,9,3010.91
13066,C119,P06,4,523.67
13067,C149,P07,1,203.15
13068,C465,P01,1,137.69
13069,C150,P18,7,1582.52
13070,C432,P20,3,1350.22
13071,C293,P12,2,477.73
13072,C143,P16,6,1948.56
13073,C419,P10,6,1640.11
13074,C476,P10,7,1984.97
13075,C455,P14,5,2439.14
13076,C160,P20,8,1747.69
13077,C011,P10,7,2456.51
13078,C138,P10,2,536.05
13079,C457,P11,1,124.46
13080,C078,P02,9,2661.59
13081,C077,P20,5,2126.69
13082,C441,P08,5,697.51
13083,C254,P07,4,511.35
13084,C409,P08,2,322.91
13085,C258,P01,5,2028.8
13086,C320,P02,2,779.2
13087,C291,P18,7,2282.05
13088,C263,P15,9,2585.62
13089,C085,P01,9,4097.97
13090,C146,P05,6,2440.07
13091,C323,P02,1,424.78
13092,C042,P20,6,2551.83
13093,C374,P03,5,1785.43
13094,C125,P19,4,1132.82
13095,C167,P18,6,2675.23
13096,C425,P18,6,2822.42
13097,C241,P14,6,657.13
13098,C459,P08,2,241.24
13099,C487,P12,7,3384.48
13100,C280,P10,4,843.46
13101,C188,P20,9,4044.13
13102,C302,P17,2,511.04
13103,C019,P11,5,738.2
13104,C068,P02,4,528.71
13105,C218,P04,9,1463.43
13106,C102,P01,4,799.83
13107,C042,P15,8,2363.26
13108,C288,P13,8,3044.79
13109,C167,P08,6,2967.36
13110,C109,P04,6,1659.62
13111,C494,P10,8,2458.19
13112,C036,P19,9,2778.54
13113,C232,P18,5,1578.87
13114,C229,P05,1,307.1
13115,C353,P19,1,103.51
13116,C164,P16,2,201.38
13117,C387,P01,5,695.33
13118,C073,P12,4,562.49
13119,C136,P02,1,381.96
13120,C353,P08,4,727.87
13121,C379,P18,4,1831.54
13122,C070,P16,4,1885.77
13123,C425,P05,1,490.36
13124,C487,P13,9,4280.69
13125,C196,P19,3,626.27
13126,C269,P03,4,1215.64
13127,C049,P08,5,850.91
13128,C316,P12,7,2957.39
13129,C130,P02,6,2732.24
13130,C444,P11,5,2202.58
13131,C005,P12,8,2186.77
13132,C428,P18,1,403.47
13133,C027,P13,7,973.22
13134,C160,P05,6,696.59
13135,C149,P12,5,2006.47
13136,C264,P02,7,1890.99
13137,C230,P05,3,1494.66
13138,C200,P07,1,138.9
13139,C050,P12,9,3980.26
13140,C067,P16,2,583.99
13141,C300,P08,3,1292.58
13142,C381,P09,8,3414.81
13143,C058,P15,9,4197.57
13144,C259,P05,3,657.42
13145,C342,P13,6,2879.52
13146,C326,P05,7,1124.67
13147,C130,P11,1,132.79
13148,C215,P10,7,1908.52
13149,C172,P20,4,1725.32
13150,C258,P13,5,1446.84
13151,C102,P09,8,3453.72
13152,C209,P14,4,1567.5
13153,C291,P18,4,735.09
13154,C354,P15,8,3836.42
13155,C471,P10,5,621.56
13156,C286,P07,6,2755.87
13157,C116,P08,5,1108.89
13158,C264,P03,1,300.06
13159,C150,P15,7,1882.59
13160,C300,P16,6,1012.4
13161,C442,P04,2,486.52
13162,C036,P06,7,1240.22
13163,C453,P01,6,1089.33
13164,C333,P04,5,874.11
13165,C477,P11,8,2364.86
13166,C287,P12,5,2095.86
13167,C303,P05,2,655.18
13168,C311,P16,6,2743.7
13169,C208,P13,1,354.62
13170,C106,P13,5,1878.68
13171,C446,P17,6,2202.26
13172,C158,P07,7,1958.49
13173,C121,P08,2,751.47
13174,C055,P13,1,127.88
13175,C400,P16,6,2663.64
13176,C012,P04,3,1233.37
13177,C145,P08,5,990.46
13178,C400,P16,2,814.43
13179,C396,P10,1,105.06
13180,C136,P12,1,186.9
13181,C468,P12,4,504.22
13182,C003,P05,2,824.18
13183,C144,P16,1,402.35
13184,C030,P01,6,2552.73
13185,C237,P09,4,407.17
13186,C279,P12,7,2103.45
13187,C348,P05,6,2291.61
13188,C115,P20,5,810.8
13189,C104,P03,2,719.83
13190,C118,P05,5,668.22
13191,C005,P02,9,1552.77
13192,C468,P14,9,2612.87
13193,C360,P02,2,722.85
13194,C248,P13,7,1108.43
13195,C364,P07,4,696.36
13196,C321,P10,3,545.34
13197,C121,P13,1,195.48
13198,C286,P16,3,571.86
13199,C149,P14,9,2322.54
13200,C084,P11,9,3253.64
13201,C454,P10,7,1926.49
13202,C406,P06,3,1231.17
13203,C466,P04,3,1163.12
13204,C456,P01,4,602.44
13205,C231,P07,7,836.76
13206,C288,P09,7,3158.24
13207,C161,P08,2,263.86
13208,C272,P05,5,796.68
13209,C460,P19,7,761.97
13210,C038,P10,7,2459.34
13211,C500,P11,6,1997.69
13212,C226,P15,8,3958.09
13213,C142,P06,3,1364.32
13214,C292,P15,1,264.34
13215,C481,P05,3,745.9
13216,C151,P19,2,437.48
13217,C114,P19,2,321.93
13218,C237,P10,2,310.47
13219,C066,P12,5,764.57
13220,C361,P04,1,145.65
13221,C341,P18,4,784.82
13222,C258,P16,5,1113.34
13223,C475,P08,2,969.26
13224,C249,P04,5,1656.95
13225,C457,P12,4,1980.15
13226,C449,P02,8,1991.89
13227,C331,P04,1,283.05
13228,C323,P05,5,1149.16
13229,C180,P03,1,173.16
13230,C190,P09,4,629.06
13231,C407,P18,8,3824.25
13232,C154,P11,1,494.72
13233,C196,P03,2,235.93
13234,C466,P02,1,160.14
13235,C311,P09,7,1885.87
13236,C262,P14,2,349.07
13237,C419,P04,1,245.55
13238,C406,P09,6,909.83
13239,C427,P13,6,1695.63
13240,C143,P18,2,417.36
13241,C342,P15,1,240.76
13242,C316,P10,3,413.18
13243,C101,P16,5,1356.26
13244,C244,P12,6,2959.82
13245,C490,P20,3,694.6
13246,C012,P05,9,4055.15
13247,C239,P02,5,2186.4
13248,C049,P10,2,961.65
13249,C042,P01,6,2496.26
13250,C166,P07,8,2910.71
13251,C082,P17,6,2655.8
13252,C429,P16,4,521.03
13253,C291,P03,6,1710.79
13254,C158,P14,8,3965.62
13255,C216,P10,8,3262.72
13256,C490,P07,2,969.66
13257,C158,P17,8,3294.83
13258,C462,P06,6,2699.72
13259,C134,P04,2,765.22
13260,C067,P17,1,404.2
13261,C336,P09,6,1855.63
13262,C007,P04,7,3287.87
13263,C436,P07,5,2150.08
13264,C014,P02,8,3500.43
13265,C073,P17,9,3322.83
13266,C399,P08,4,887.33
13267,C405,P15,7,799.76
13268,C163,P15,8,3794.1
13269,C066,P08,6,2006.69
13270,C347,P16,2,438.51
13271,C130,P19,7,1117.58
13272,C419,P11,9,3886.28
13273,C466,P02,5,2173.04
13274,C206,P17,2,851.61
13275,C276,P16,4,1432.13
13276,C466,P15,3,739.22
13277,C256,P13,4,886.51
13278,C266,P15,7,723.95
13279,C025,P04,8,3467.54
13280,C450,P16,1,134.97
13281,C281,P12,8,2818.42
13282,C253,P04,5,1508.15
13283,C310,P03,7,2174.73
13284,C289,P17,1,470.69
13285,C164,P18,2,225.29
13286,C095,P18,1,409.36
13287,C270,P17,5,604.1
13288,C321,P12,6,691.57
13289,C110,P04,9,2447.34
13290,C336,P12,8,1001.84
13291,C310,P20,7,2909.6
13292,C238,P15,5,1559.13
13293,C381,P16,3,334.85
13294,C436,P05,9,1045.8
13295,C387,P15,5,1725.34
13296,C483,P17,3,1267.33
13297,C425,P18,3,825.36
13298,C390,P05,3,965.5
13299,C025,P13,6,2519.59
13300,C141,P19,1,344.2
13301,C117,P13,4,759.62
13302,C482,P18,8,2761.77
13303,C392,P14,3,1053.94
13304,C405,P04,5,1968.21
13305,C482,P04,2,696.7
13306,C452,P20,2,975.39
13307,C025,P20,7,1252.41
13308,C079,P19,3,1441.31
13309,C068,P13,5,1576.68
13310,C173,P12,3,1106.35
13311,C444,P07,6,838.71
13312,C012,P12,3,756.69
13313,C288,P04,8,3262.01
13314,C128,P02,2,765.53
13315,C096,P02,3,348.17
13316,C092,P05,8,2549.1
13317,C141,P10,8,1082.49
13318,C031,P10,1,498.34
13319,C334,P09,8,3671.35
13320,C020,P13,2,216.86
13321,C146,P07,7,3104.22
13322,C477,P05,6,2806.63
13323,C316,P10,2,482.84
13324,C447,P10,5,1939.0
13325,C390,P06,7,1937.89
13326,C160,P19,8,2896.74
13327,C349,P08,3,708.38
13328,C043,P01,1,229.02
13329,C254,P17,7,1888.41
13330,C130,P07,5,791.14
13331,C060,P14,5,2162.28
13332,C151,P17,7,1676.35
13333,C467,P09,1,260.06
13334,C287,P17,8,3660.97
13335,C499,P05,5,1493.25
13336,C005,P20,8,2541.61
13337,C467,P08,5,2413.0
13338,C418,P06,7,3182.83
13339,C266,P11,3,503.36
13340,C345,P19,2,578.57
13341,C130,P04,6,2931.11
13342,C382,P18,5,1244.73
13343,C267,P01,9,2237.66
13344,C178,P13,4,712.05
13345,C253,P14,3,437.19
13346,C415,P01,9,3565.1
13347,C056,P11,8,3264.1
13348,C463,P17,6,2925.63
13349,C457,P04,1,409.37
13350,C471,P12,1,197.34
13351,C083,P10,6,696.28
13352,C393,P06,3,1482.52
13353,C099,P01,3,708.54
13354,C149,P07,6,1348.73
13355,C329,P16,3,1387.15
13356,C156,P14,6,2004.24
13357,C190,P20,5,929.74
13358,C494,P20,4,1822.55
13359,C371,P06,8,3978.75
13360,C263,P05,2,269.34
13361,C080,P18,7,3114.3
13362,C400,P15,4,1024.83
13363,C252,P06,2,619.26
13364,C097,P19,7,3261.48
13365,C260,P01,1,489.35
13366,C260,P01,4,819.46
13367,C103,P13,9,1666.26
13368,C040,P03,4,528.83
13369,C273,P10,3,974.16
13370,C101,P03,2,210.88
13371,C359,P09,3,794.28
13372,C380,P08,1,129.35
13373,C308,P03,8,2096.72
13374,C221,P13,1,115.97
13375,C308,P06,3,1302.26
13376,C420,P13,3,551.69
13377,C124,P20,2,462.65
13378,C422,P20,5,2240.1
13379,C231,P12,3,1195.52
13380,C178,P13,3,562.85
13381,C063,P02,8,1030.08
13382,C485,P16,4,1545.08
13383,C116,P06,4,1025.12
13384,C191,P19,3,1219.3
13385,C062,P13,1,278.12
13386,C256,P17,8,1907.21
13387,C483,P09,1,280.48
13388,C007,P17,7,2795.97
13389,C155,P02,5,2304.44
13390,C092,P19,4,479.63
13391,C470,P19,4,1238.58
13392,C014,P07,8,905.07
13393,C455,P10,6,1724.18
13394,C229,P10,1,454.11
13395,C086,P20,8,1957.09
13396,C133,P09,2,945.96
13397,C183,P17,6,2113.46
13398,C386,P15,9,4262.96
13399,C062,P02,1,402.87
13400,C219,P04,6,848.24
13401,C405,P19,8,1539.68
13402,C246,P17,2,515.34
13403,C230,P05,5,840.21
13404,C079,P07,6,1787.79
13405,C149,P18,5,1442.74
13406,C138,P07,3,1447.51
13407,C471,P17,4,1093.96
13408,C314,P07,7,2899.76
13409,C376,P04,4,1907.06
13410,C423,P08,9,4057.16
13411,C389,P13,2,366.93
13412,C065,P04,5,1492.06
13413,C013,P06,8,1912.77
13414,C213,P05,5,1299.72
13415,C474,P12,8,1954.58
13416,C242,P04,8,3444.35
13417,C493,P09,9,2527.7
13418,C213,P04,6,1856.87
13419,C181,P19,4,1971.92
13420,C338,P14,3,371.98
13421,C485,P05,5,1475.92
13422,C173,P18,6,2457.75
13423,C160,P10,3,481.39
13424,C164,P19,2,689.23
13425,C465,P12,7,1370.5
13426,C483,P18,5,2234.81
13427,C497,P17,9,2077.56
13428,C188,P11,3,694.88
13429,C395,P03,8,2714.22
13430,C191,P17,6,1040.55
13431,C405,P01,4,855.82
13432,C308,P15,9,2399.87
13433,C256,P09,5,1207.28
13434,C183,P15,6,1859.71
13435,C117,P03,9,3058.7
13436,C282,P19,7,2286.67
13437,C196,P13,5,1808.34
13438,C034,P12,2,446.2
13439,C052,P20,4,602.28
13440,C112,P01,2,808.65
13441,C252,P17,3,1320.94
13442,C082,P13,3,608.41
13443,C232,P01,4,1051.35
13444,C227,P10,6,1796.57
13445,C233,P15,3,939.99
13446,C221,P07,1,363.8
13447,C436,P18,1,116.64
13448,C413,P16,9,3497.32
13449,C422,P14,9,1123.1
13450,C042,P18,5,1436.58
13451,C021,P07,9,3879.62
13452,C042,P17,7,1963.4
13453,C397,P18,9,1436.72
13454,C113,P12,7,3458.09
13455,C105,P08,9,4101.43
13456,C192,P02,2,817.05
13457,C017,P07,8,2116.84
13458,C120,P04,7,1214.77
13459,C393,P18,6,2859.39
13460,C425,P06,5,1564.7
13461,C129,P09,4,1763.77
13462,C130,P09,7,1657.87
13463,C060,P14,3,702.35
13464,C048,P08,8,3953.73
13465,C029,P19,2,617.47
13466,C097,P03,1,156.28
13467,C010,P18,2,375.74
13468,C242,P05,9,2635.0
13469,C314,P14,5,584.94
13470,C444,P04,8,2280.11
13471,C232,P07,3,802.73
13472,C277,P20,7,2882.14
13473,C284,P12,2,483.95
13474,C203,P02,8,3944.16
13475,C247,P11,7,1206.16
13476,C290,P14,5,1681.97
13477,C264,P16,4,543.52
13478,C443,P20,1,393.55
13479,C214,P06,5,2489.51
13480,C200,P04,9,3848.9
13481,C433,P15,4,1289.13
13482,C079,P01,9,2645.07
13483,C401,P07,2,868.02
13484,C444,P12,4,1897.56
13485,C343,P10,9,4461.14
13486,C344,P05,4,1034.46
13487,C173,P12,5,2481.83
13488,C467,P18,8,1298.96
13489,C069,P10,1,201.42
13490,C416,P06,1,135.61
13491,C428,P12,9,1878.26
13492,C449,P07,9,3664.58
13493,C087,P18,4,1764.68
13494,C101,P02,2,823.11
13495,C008,P10,9,3171.84
13496,C333,P15,4,1222.35
13497,C200,P12,6,2300.89
13498,C087,P17,1,256.33
13499,C043,P04,9,3928.71
13500,C385,P07,5,1854.38
13501,C109,P09,3,1137.37
13502,C435,P19,4,1257.5
13503,C408,P07,1,454.09
13504,C483,P02,9,1807.25
13505,C152,P06,8,2019.67
13506,C017,P18,4,1644.23
13507,C133,P06,2,594.2
13508,C148,P13,9,4101.17
13509,C277,P19,4,954.24
13510,C232,P02,9,2229.59
13511,C314,P12,3,1366.48
13512,C415,P15,7,2000.24
13513,C366,P14,7,2145.15
13514,C228,P06,4,932.42
13515,C139,P18,2,421.34
13516,C436,P05,9,3261.42
13517,C399,P18,4,591.75
13518,C211,P03,8,3613.67
13519,C391,P03,2,823.36
13520,C499,P10,8,1410.39
13521,C028,P19,5,1888.04
13522,C051,P03,7,2387.37
13523,C491,P12,7,1216.7
13524,C442,P16,9,1883.53
13525,C261,P17,3,790.78
13526,C261,P07,4,1518.79
13527,C350,P13,4,1421.96
13528,C352,P02,5,1564.47
13529,C008,P04,6,2444.19
13530,C320,P10,3,1209.53
13531,C138,P07,4,1388.57
13532,C038,P17,3,1244.39
13533,C111,P20,2,467.41
13534,C480,P06,9,4072.5
13535,C368,P19,1,345.96
13536,C220,P05,2,857.89
13537,C337,P10,8,2548.09
13538,C223,P09,7,1311.63
13539,C136,P13,1,316.96
13540,C256,P19,5,1242.22
13541,C360,P06,6,2274.0
13542,C409,P04,5,1451.59
13543,C329,P03,4,1737.78
13544,C450,P03,1,371.23
13545,C463,P04,7,2616.72
13546,C434,P05,9,1681.76
13547,C451,P08,6,2962.2
13548,C049,P16,3,1310.01
13549,C292,P03,4,1662.41
13550,C382,P12,5,1160.43
13551,C324,P08,1,314.25
13552,C078,P13,5,774.21
13553,C105,P04,1,315.39
13554,C169,P14,9,1425.2
13555,C217,P14,7,2248.51
13556,C378,P13,3,1078.47
13557,C119,P06,9,2304.71
13558,C190,P17,2,598.84
13559,C255,P04,7,3151.83
13560,C370,P08,9,1290.83
13561,C266,P17,6,2500.16
13562,C149,P03,5,841.51
13563,C164,P17,7,802.78
13564,C140,P09,6,1045.38
13565,C347,P02,5,2030.09
13566,C488,P13,2,524.1
13567,C258,P20,8,3592.07
13568,C374,P02,7,2169.18
13569,C269,P20,6,653.4
13570,C181,P11,5,1933.43
13571,C160,P15,5,720.47
13572,C351,P11,9,3741.77
13573,C400,P03,1,167.24
13574,C288,P03,9,2143.61
13575,C288,P12,6,2427.05
13576,C380,P05,4,1926.77
13577,C226,P20,7,1740.02
13578,C011,P07,9,3885.84
13579,C010,P07,5,881.58
